VENDOR,VENDOR_PRODUCT,VENDOR_SKU,CW_SKU,SKU_MATCH_KEY,MAPPING_NOTES,CONTRACT_COST_RATE,CW_RETAIL_RATE
Acronis,SRHAMSENS,SRHAMSENS,SRHAMSENS,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,
Acronis,SRI5MSENS,SRI5MSENS,SRI5MSENS,SRI5MSENS,Zuora PRODUCT_SKU maps to vendor code SRI5MSENS,1.15,
Acronis,SRI5MSENS,SRI5MSENS,APP-SA-SRI5MSENS,SRI5MSENS,Zuora PRODUCT_SKU maps to vendor code SRI5MSENS,1.15,1.45
Acronis,SRI5MSENS,SRI5MSENS,M2M-APP-SA-SRI5MSENS,SRI5MSENS,Zuora PRODUCT_SKU maps to vendor code SRI5MSENS,1.15,
Acronis,SRIAMSENS,SRIAMSENS,APP-BC-SRIAMSENS,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,0.55
Acronis,SRIAMSENS,SRIAMSENS,M2M-APP-BC-SRIAMSENS,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SRIAMSENS,SRIAMSENS,SRIAMSENS,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SRJAMSENS,SRJAMSENS,SRJAMSENS,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,
Acronis,SRJAMSENS,SRJAMSENS,APP-BC-SRJAMSENS,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,1.24
Acronis,SRJAMSENS,SRJAMSENS,M2M-APP-BC-SRJAMSENS,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,
Acronis,SRJGMSENS,SRJGMSENS,APP-SA-SRJGMSENS,SRJGMSENS,Zuora PRODUCT_SKU maps to vendor code SRJGMSENS,0.831,0.7455
Acronis,SRJGMSENS,SRJGMSENS,SRJGMSENS,SRJGMSENS,Zuora PRODUCT_SKU maps to vendor code SRJGMSENS,0.831,
Acronis,SRJGMSENS,SRJGMSENS,M2M-APP-SA-SRJGMSENS,SRJGMSENS,Zuora PRODUCT_SKU maps to vendor code SRJGMSENS,0.831,
Acronis,SRMAMSENS,SRMAMSENS,APP-SRMAMSENS,SRMAMSENS,Zuora PRODUCT_SKU maps to vendor code SRMAMSENS,0.6674,0.6
Acronis,SRMAMSENS,SRMAMSENS,SRMAMSENS,SRMAMSENS,Zuora PRODUCT_SKU maps to vendor code SRMAMSENS,0.6674,
Acronis,SRXAMSENS,SRXAMSENS,APP-SA-SRXAMSENS,SRXAMSENS,Zuora PRODUCT_SKU maps to vendor code SRXAMSENS,0.2575,0.6745
Acronis,SRXAMSENS,SRXAMSENS,SRXAMSENS,SRXAMSENS,Zuora PRODUCT_SKU maps to vendor code SRXAMSENS,0.2575,
Acronis,SUVAMSENS,SUVAMSENS,APP-BC-SUVAMSENS,SUVAMSENS,Zuora PRODUCT_SKU maps to vendor code SUVAMSENS,0.0149,0.018
Acronis,SUVAMSENS,SUVAMSENS,M2M-APP-BC-SUVAMSENS,SUVAMSENS,Zuora PRODUCT_SKU maps to vendor code SUVAMSENS,0.0149,
Acronis,SUVAMSENS,SUVAMSENS,SUVAMSENS,SUVAMSENS,Zuora PRODUCT_SKU maps to vendor code SUVAMSENS,0.0149,
Acronis,SVEAMSENS,SVEAMSENS,LEGACYSKUTASPBAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SVEAMSENS,SVEAMSENS,3PARTYONPREMHOSTEDDR,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SVEAMSENS,SVEAMSENS,MP-SVEAMSENS,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SVEAMSENS,SVEAMSENS,SVEAMSENS,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SVVAMSENS,SVVAMSENS,BC-SVVAMSENS,SVVAMSENS,Zuora PRODUCT_SKU maps to vendor code SVVAMSENS,,
Acronis,SVVAMSENS,SVVAMSENS,SVVAMSENS,SVVAMSENS,Zuora PRODUCT_SKU maps to vendor code SVVAMSENS,,
Acronis,SVVAMSENS,SVVAMSENS,APP-BC-SVVAMSENS,SVVAMSENS,Zuora PRODUCT_SKU maps to vendor code SVVAMSENS,10.4,4.2131
Acronis,SVVAMSENS,SVVAMSENS,M2M-APP-BC-SVVAMSENS,SVVAMSENS,Zuora PRODUCT_SKU maps to vendor code SVVAMSENS,,
Acronis,SPDAMSENS,SPDAMSENS,TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPEAMSENS,SPEAMSENS,TASPEAMSEN,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPGAMSENS,SPGAMSENS,TASPGAMSEN,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPIAMSENS,SPIAMSENS,TASPIAMSEN,SPIAMSENS,Zuora PRODUCT_SKU maps to vendor code SPIAMSENS,0.6319,
Acronis,SRIAMSENS,SRIAMSENS,TASRIAMSEN,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SPFAMSENS,SPFAMSENS,TASPFAMSEN,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,
Acronis,SRHAMSENS,SRHAMSENS,TASRHAMSEN,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,
Acronis,SRJAMSENS,SRJAMSENS,TASRJAMSEN,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,
Acronis,SPBAMSENS,SPBAMSENS,TASPBAMSEN,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPD5MSENS,SPD5MSENS,TASPD5MSEN,SPD5MSENS,Zuora PRODUCT_SKU maps to vendor code SPD5MSENS,7.06,
Acronis,SP5AMSENS,SP5AMSENS,TASP5AMSEN,SP5AMSENS,Zuora PRODUCT_SKU maps to vendor code SP5AMSENS,0.0113,
Acronis,SP3AMSENS,SP3AMSENS,TASP3AMSEN,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SO4AMSENS,SO4AMSENS,TASO4AMSEN,SO4AMSENS,Zuora PRODUCT_SKU maps to vendor code SO4AMSENS,1.3348,
Acronis,SQ8AMSENS,SQ8AMSENS,TASQ8AMSEN,SQ8AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ8AMSENS,1.1502,
Acronis,SRI5MSENS,SRI5MSENS,TASRI5MSEN,SRI5MSENS,Zuora PRODUCT_SKU maps to vendor code SRI5MSENS,1.15,
Acronis,SVEAMSENS,SVEAMSENS,TASVEAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SRBAMSENS,SRBAMSENS,TASRBAMSEN,SRBAMSENS,Zuora PRODUCT_SKU maps to vendor code SRBAMSENS,0.37,
Acronis,SUVAMSENS,SUVAMSENS,TASUVAMSEN,SUVAMSENS,Zuora PRODUCT_SKU maps to vendor code SUVAMSENS,0.0149,
Acronis,SQYAMSENS,SQYAMSENS,TASQYAMSEN,SQYAMSENS,Zuora PRODUCT_SKU maps to vendor code SQYAMSENS,0.0275,
Acronis,SPDAMSENS,SPDAMSENS,ACB-USD-M00-TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPEAMSENS,SPEAMSENS,ACB-USD-M00-TASPEAMSEN,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPGAMSENS,SPGAMSENS,ACB-USD-M00-TASPGAMSEN,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPFAMSENS,SPFAMSENS,ACB-USD-M00-TASPFAMSEN,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,
Acronis,SRHAMSENS,SRHAMSENS,ACB-USD-M00-TASRHAMSEN,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,
Acronis,SRJAMSENS,SRJAMSENS,ACB-USD-M00-TASRJAMSEN,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,
Acronis,SPIAMSENS,SPIAMSENS,ACB-USD-M00-TASPIAMSEN,SPIAMSENS,Zuora PRODUCT_SKU maps to vendor code SPIAMSENS,0.6319,
Acronis,SPBAMSENS,SPBAMSENS,ACB-USD-M00-TASPBAMSEN,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPD5MSENS,SPD5MSENS,ACB-USD-M00-TASPD5MSEN,SPD5MSENS,Zuora PRODUCT_SKU maps to vendor code SPD5MSENS,7.06,
Acronis,SRIAMSENS,SRIAMSENS,ACB-CAD-M00-TASRIAMSEN,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SPBAMSENS,SPBAMSENS,ACB-CAD-M00-TASPBAMSEN,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SP3AMSENS,SP3AMSENS,ACB-CAD-M00-TASP3AMSEN,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SRIAMSENS,SRIAMSENS,ACB-USD-M00-TASRIAMSEN,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SO4AMSENS,SO4AMSENS,ACB-USD-M00-TASO4AMSEN,SO4AMSENS,Zuora PRODUCT_SKU maps to vendor code SO4AMSENS,1.3348,
Acronis,SQ8AMSENS,SQ8AMSENS,ACB-USD-M00-TASQ8AMSEN,SQ8AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ8AMSENS,1.1502,
Acronis,SRI5MSENS,SRI5MSENS,ACB-USD-M00-TASRI5MSEN,SRI5MSENS,Zuora PRODUCT_SKU maps to vendor code SRI5MSENS,1.15,
Acronis,SVEAMSENS,SVEAMSENS,ACB-USD-M00-TASVEAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SRBAMSENS,SRBAMSENS,ACB-USD-M00-TASRBAMSEN,SRBAMSENS,Zuora PRODUCT_SKU maps to vendor code SRBAMSENS,0.37,
Acronis,SPGAMSENS,SPGAMSENS,ACB-EUD-M00-TASPGAMSEN,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPEAMSENS,SPEAMSENS,ACB-EUD-M00-TASPEAMSEN,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPDAMSENS,SPDAMSENS,ACB-EUD-M00-TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPGAMSENS,SPGAMSENS,ACB-UKD-M00-TASPGAMSEN,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPFAMSENS,SPFAMSENS,ACB-UKD-M00-TASPFAMSEN,SPFAMSENS,Zuora PRODUCT_SKU maps to vendor code SPFAMSENS,3.6565,
Acronis,SPDAMSENS,SPDAMSENS,ACB-UKD-M00-TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SQYAMSENS,SQYAMSENS,ACB-USD-M00-TASQYAMSEN,SQYAMSENS,Zuora PRODUCT_SKU maps to vendor code SQYAMSENS,0.0275,
Acronis,SPDCMSENS,SPDCMSENS,ACB-USD-M00-TASPDCMSEN,SPDCMSENS,Zuora PRODUCT_SKU maps to vendor code SPDCMSENS,,
Acronis,SVEAMSENS,SVEAMSENS,APP-BC-SVEAMSENS,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,0.032
Acronis,SPEAMSENS,SPEAMSENS,ACB-UKD-M00-TASPEAMSEN,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SRHAMSENS,SRHAMSENS,ACB-UKD-M00-TASRHAMSEN,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,
Acronis,SRIAMSENS,SRIAMSENS,ACB-UKD-M00-TASRIAMSEN,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SVEAMSENS,SVEAMSENS,ACB-UKD-M00-TASVEAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENS1GB / SPDAMSENSBUCLD1TB,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENS1GB/SPDAMSENSBUCLD1TB,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPBAMSENS,SPBAMSENS,3PARTYONPREMCLOUDCAP / ACRONISCLOUDHOSTSTND,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SQ2AMSENS,SQ2AMSENS,SQ2AMSENS / 3PARTYONPREMSEFPRVSG,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,
Acronis,SPBAMSENS,SPBAMSENS,SPBAMSENS / 3PARTYONPREMCLOUDCAP,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SVEAMSENS,SVEAMSENS,SVEAMSENS / 3PARTYONPREMHOSTEDDR,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SPBAMSENS,SPBAMSENS,SPBAMSENS / 3PARTYONPREMCLOUDCAP / ACRONISCLOUDHOSTSTND,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SP4BMSENS,SP4BMSENS,SP4BMSENS / 3PARTYONPREMSP4BMSE1,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SQ2AMSENS,SQ2AMSENS,SQ2AMSENS PER TB / 3PARTYONPREMSEFPRVSG,SQ2AMSENS,Zuora PRODUCT_SKU maps to vendor code SQ2AMSENS,0.0646,
Acronis,SPBAMSENS,SPBAMSENS,SPBAMSENS/3PARTYONPREMCLOUDCAP,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPBAMSENS,SPBAMSENS,TBBUHYBRID,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SPIAMSENS,SPIAMSENS,0,SPIAMSENS,Zuora PRODUCT_SKU maps to vendor code SPIAMSENS,0.6319,
Acronis,SRI5MSENS,SRI5MSENS,0,SRI5MSENS,Zuora PRODUCT_SKU maps to vendor code SRI5MSENS,1.15,
Acronis,SRIAMSENS,SRIAMSENS,SP4BMSENS,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SP5AMSENS,SP5AMSENS,ACB-USD-M00-TASP5AMSEN,SP5AMSENS,Zuora PRODUCT_SKU maps to vendor code SP5AMSENS,0.0113,
Acronis,SVEAMSENS,SVEAMSENS,ACB-CAD-M00-TASVEAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SRJAMSENS,SRJAMSENS,369.8,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,
Acronis,SPGAMSENS,SPGAMSENS,SP4BMSENS,SPGAMSENS,Zuora PRODUCT_SKU maps to vendor code SPGAMSENS,1.704,
Acronis,SPEAMSENS,SPEAMSENS,SPGAMSENS,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SPDCMSENS,SPDCMSENS,ST5AMSENS,SPDCMSENS,Zuora PRODUCT_SKU maps to vendor code SPDCMSENS,,
Acronis,SPDAMSENS,SPDAMSENS,SPIAMSENS,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPEAMSENS,SPEAMSENS,SPFAMSENS,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Exium,EX-CGW,EX-CGW,EXIUM_CGW,EX-CGW,CyberGateway(CGW),22.5,50.0
Exium,EX-CGW-NEW,EX-CGW-NEW,,EX-CGW-NEW,Exium Cyber Gateway,50.0,
Exium,EX-SIA,EX-SIA,EXIUM_SIA,EX-SIA,Secure Internet Access(SIA),5.5,
Exium,EX-SPA,EX-SPA,EXIUM_SPA,EX-SPA,Secure Private Access(SPA),5.5,
Exium,EX-SASE-PRO,EX-SASE-PRO,EX-SASE-PRO,EX-SASE-PRO,Exium SASE Pro,8.75,8.75
Exium,EX-SASE-ESSENTIALS,EX-SASE-ESSENTIALS,EX-SASE-ESSENTIALS,EX-SASE-ESSENTIALS,Exium SASE Essentials,5.5,5.5
Webroot,SECA,1000063234,WRS-AUD-M04-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-AUD-M04-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-CAD-M03-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-CAD-M03-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-CAD-M04-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-CAD-M04-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-CAD-M05-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-CAD-M05-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-EUD-M01-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-EUD-M01-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-EUD-M03-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-EUD-M03-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-EUD-M06-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-EUD-M06-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-UKD-M01-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-UKD-M01-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-UKD-M02-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-UKD-M02-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-UKD-M03-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-UKD-M03-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-USD-M03-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-USD-M03-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-USD-M04-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-USD-M04-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-USD-M05-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-USD-M05-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-USD-M06-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-USD-M06-TAWEBRTSAT,,
Webroot,SECA,1000063234,WRS-USD-M07-TAWEBRTSAT,SAT,OpenText Core Security Awareness Training | CW product=WRS-USD-M07-TAWEBRTSAT,,
Webroot,SAEP,1000062533,WRSECGSM1000,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 1000+,0.52,1.09
Webroot,SAEP,1000062533,SEWRSGSM1000,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 1000-2499  EPs,,
Webroot,SAEP,1000062533,SEWRSGSM2500,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 2500-4999  EPs,,
Webroot,SAEP,1000062533,SEWRSGSM250,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 250-499  EPs,,
Webroot,SAEP,1000062533,SEWRSGSM500,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 500-749  EPs,,
Webroot,SAEP,1000062533,SEWRSGSM100,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 100-249  EPs,,
Webroot,SAEP,1000062533,WRSECGSM250,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 250-499,0.52,1.32
Webroot,SAEP,1000062533,3RDPARTYSAASIITBUEPP,GSM,OpenText Core Endpoint Protection | CW product=Webroot Internal IT BEP or GSM,,
Webroot,SAEP,1000062533,WRSECGSM500,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 500-749,0.52,1.24
Webroot,SAEP,1000062533,SEWRSGSM10,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 1-99  EPs,,
Webroot,SAEP,1000062533,SEWRSGSM750,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 750-999  EPs,,
Webroot,SAEP,1000062533,CMS-IH-CYBR-SOLP-SAAS-MDRSERVR,GSM,OpenText Core Endpoint Protection | CW product=CMS Webroot Endpoint Protection-(MDR) Server,0.52,2.1
Webroot,SAEP,1000062533,SEWRSGSM10000,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 10000-19999 Eps,,
Webroot,SAEP,1000062533,WRSECGSM750,GSM,OpenText Core Endpoint Protection | CW product=Webroot SecureAnywhere GSM Key 750-999,0.52,1.14
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,M2M-CULICSAAS1003002000B,NON_WEBROOT_PRODUCT_TAGGED,CW product=M2M-ConnectWise RMM Server Elite-01-01-2000; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,M2MLISAS20030200DKTP,NON_WEBROOT_PRODUCT_TAGGED,CW product=M2M-ConnectWise Continuity Backup Fixed Cloud Complete-Elite-2000-Desktop Elite; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULISAAS20030200DKTP,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise Continuity Backup Fixed Cloud Complete-Elite-2000-Desktop Elite; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULICSAS20030300SVRT,NON_WEBROOT_PRODUCT_TAGGED,CW product=Continuity Fixed Cloud Complete Essential-2000-Svr TC; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,M2MLISAS200303000100,NON_WEBROOT_PRODUCT_TAGGED,CW product=M2M-ConnectWise Continuity Backup Fixed Cloud Complete Essential-2000-Svrs upto 100; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,M2MSAS200401000NOSB,NON_WEBROOT_PRODUCT_TAGGED,CW product=M2M-ConnectWise Continuity Backup No Cloud - Essential 2000 Server; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULISAAS200302001025,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise Continuity Backup Fixed Cloud Complete-Elite-2000-Server 1024GB; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULIC-SAAS1007020003,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise RMM Networks Performance; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULISAAS200302000256,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise Continuity Backup Fixed Cloud Complete-Elite-2000-Server 100-256GB; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULCSAS100301ELITET,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise RMM Servers Elite (Total Cost); not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULCSAS100703-750ADD,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise RMM Networks Package-MSP 750 (Additional Units); not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULCSAS100703-750BAS,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise RMM Networks Package-MSP 750; not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULIC-SAAS100702004T,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise Command Networks Performance (Total Cost); not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULICSAAS1002002015T,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise RMM Server Preferred-11-01-2015 (Total Cost); not a direct one-to-one OpenText invoice line,,
Webroot,NON_WEBROOT_PRODUCT_TAGGED,,CULICSAAS1003002000B,NON_WEBROOT_PRODUCT_TAGGED,CW product=ConnectWise RMM Server Elite-01-01-2000; not a direct one-to-one OpenText invoice line,,
Webroot,SAEP,1000062533,WRS-AUD-M02-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-AUD-M02-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-AUD-M03-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-AUD-M03-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-AUD-M04-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-AUD-M04-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-AUD-M06-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-AUD-M06-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-AUD-M07-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-AUD-M07-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-CAD-M02-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-CAD-M02-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-CAD-M03-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-CAD-M03-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-CAD-M05-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-CAD-M05-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-CAD-M06-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-CAD-M06-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-CAD-M07-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-CAD-M07-TASEWRSGSM,,
Webroot,SAEP,1000062533,WRS-EUD-M01-TASEWRSGSM,GSM,OpenText Core Endpoint Protection | CW product=WRS-EUD-M01-TASEWRSGSM,,
