VENDOR,PARTNER_NAME,PARENT_COMPANY,SF_ID,CMS_ID,ZUORA_NAME
Webroot,ITDATAWISE,None,ACT-00203236,4544,IT DataWise Inc
Webroot,ITSOLUTIONS,None,ACT-00154245,23500,"IT Solutions, Inc"
Webroot,Metropolis Group,None,ACT-00455845,32549,Metropolis Group
Webroot,Pacific IT Solutions,None,ACT-00199646,13773,Pacific I.T Solutions
Webroot,"The Phone Experts Communications, Ltd.",None,ACT-00233768,27025,"The Phone Experts Communications, Ltd."
Webroot,MAGTEK Consulting Group LLC,,ACT-00043575,13388,"MagTek Consulting Group, LLC"
Webroot,B4B Telecoms,,ACT-00069455,20764,B4B Telecoms
Webroot,"Professional Computer Associates, Inc.",,ACT-00053798,3136,Professional Computer Assoc
Webroot,CMITWESTOMAHA,CMIT Headquarters,ACT-00245667,12761,CMIT Solutions of West Omaha
Webroot,Cutting Edge Network Technologies,None,ACT-00056503,25892,Cutting Edge Network Technologies
Webroot,"FPA Technology Services, Inc.",None,ACT-00153573,21002,VC3
Webroot,NetOps Consulting,None,ACT-00124838,30976,"NetOps Consulting, LLC"
Webroot,PERSPLAC250707,None,ACT-00173606,31711,"Personnel Placements Holdings, LLC"
Webroot,"WA Technologies, Inc.",None,ACT-00163222,21045,"WA Technologies, Inc."
Webroot,Williams Technology Pty Ltd,None,ACT-00067506,300000172,None
Webroot,SpliceNet,,ACT-00111332,,SpliceNet
Webroot,Better Connected IT,None,ACT-00296871,27401,Better Connected IT
Webroot,The Ritter Group,None,ACT-00223500,15393,Lonestar Technology Services dba The Ritter Group
Webroot,METROPOLITAN AREA AGENCY ON AGING,,ACT-00004944,,Trellis
Webroot,Acumen IT,,ACT-00128002,,ait
Webroot,Xanthe Technology Systems Inc,,ACT-00208565,7171,Xanthe Technology Systems Inc
Webroot,BLUESWITCH,None,ACT-00042252,32475,"Blueswitch Ny, Inc"
Webroot,CMITGS,CMIT Headquarters,ACT-00245689,19948,CMIT Solutions of Greensboro
Webroot,CNIIT,None,ACT-00179480,20978,Complete Network Integration
Webroot,Discover Communications Inc.,None,ACT-00167012,17658,Kilobytes Data Solutions Inc
Webroot,EBCGROUP,None,ACT-00022528,25222,EBC Group (UK) Ltd
Webroot,GLOBALIT250815,None,ACT-00031548,31906,Global IT Communications Inc
Webroot,LANTEK,None,ACT-00236877,25068,LANtek
Webroot,Nexxen Technologies,None,ACT-00060397,8320,Nexxen Technologies
Webroot,"NXC Holdings, LLC",None,ACT-00286715,25232,"NXC Holdings, LLC"
Webroot,ROSEVILLE-MI,None,ACT-00286548,31964,City of Roseville
Webroot,Secur3IT,None,ACT-00061839,20822,Secur3IT
Webroot,ST.FRANH250725,None,ACT-00420016,31794,"St. Francis House NWA, Inc DBA Community Clinic"
Webroot,Steady Networks,None,ACT-00156353,None,Steady Networks - Acquired by - IT Solutions Consulting
Webroot,VC3,None,ACT-00153573,21002,VC3
Webroot,Xcellerate,None,ACT-00227008,25826,None
Webroot,Gruss+Partner GmbH,ELOVADE Deutschland GmbH,ACT-00149618,,Gruss+Partner GmbH
Webroot,CTS - Computer Talk Service,,ACT-00223245,1191,CTS - Computer Talk Service
Webroot,EnC LLC,,ACT-00082453,5017,EnC LLC
Webroot,BITSANDBYTESIT,None,ACT-00382912,30232,"Bits & Bytes, IT"
Webroot,BUTTERICK,None,ACT-00170188,31840,"Butterick Computer Consulting, Inc."
Webroot,Delta Desk,None,ACT-00268470,24770,Delta Desk
Webroot,JD_EliteSupport,None,None,None,JD_EliteSupport
Webroot,Nuvex Solutions,None,ACT-00188402,26906,Nuvex Solutions
Webroot,Resolution IT,None,ACT-00225101,16567,Resolution IT
Webroot,Thema Consultants Ltd.,None,ACT-00241048,14754,thema Consultants
Webroot,BALEMEDI250630,None,ACT-00298323,31644,Baleehoo Media Inc
Webroot,Clear Perceptions Graphics Inc,None,ACT-00199674,10115,Clear Perceptions Graphics Inc
Webroot,PERSONAL COMP SYSTEMS INC,None,ACT-00079973,None,Personal Computer Systems Inc
Webroot,RCL Systems,None,ACT-00015020,None,None
Webroot,Portable Office Solutions,,ACT-00225086,15426,Portable Office Solutions
Webroot,"Adam D Technology, LLC",,ACT-00110825,14234,Adam D Technology LLC
Webroot,Baltimore Technology Group LLC,None,ACT-00213995,None,Baltimore Technology Group LLC
Webroot,FoxNet Solutions,Ingram Micro Canada,ACT-00246139,31083,FoxNet
Webroot,Ideal Computer Services Inc,None,ACT-00020894,12765,Ideal Computer Services Inc
Webroot,MISSOLUTIONS,None,ACT-00067977,24602,"MIS Solutions, Inc."
Webroot,VICOMNET,None,ACT-00068476,23564,Vicom ProServ
Webroot,VMGST,None,ACT-00083139,26313,VMG Strategic Consulting
Webroot,VOICEVERGE,None,ACT-00202912,4641,VoiceVerge Inc
Webroot,The Great Bay Group,,ACT-00060790,14446,Local Link Internet LLC
Webroot,Agile IT Solutions,,ACT-00242351,,Agile IT Solutions
Webroot,Vista IT Systems,,ACT-00189753,,Vista IT Systems
Webroot,vIT4u Ltd,,ACT-00238970,,VIT4U Ltd
Webroot,Campfire I T Ltd,None,ACT-00265840,26051,Campfire I T Ltd
Webroot,DEPATI250630,None,ACT-00239575,31664,departement ti
Webroot,HITCO,None,ACT-00317134,27811,The HITCO Co
Webroot,INSC,None,ACT-00092608,28447,Innovative Network Solutions Corp
Webroot,DATAPRISE,None,ACT-00063556,27187,Dataprise
Webroot,"The Lab, Information Service, Inc.",None,ACT-00224731,11079,The Lab Information Services
Webroot,Virtual Networking,None,ACT-00060184,14707,Think Cloud
Webroot,CMIT Solutions of Carrollton,CMIT Headquarters,ACT-00296367,27333,CMIT Solutions of Carrollton
Webroot,CMIT Solutions of Dallas - White Rock and Highland,CMIT Headquarters,ACT-00240265,17957,CMIT Solutions of Dallas
Webroot,Blackleaf Solutions LLC,None,ACT-00025627,26383,None
Webroot,Cyber Advisors,None,ACT-00224068,24522,Cyber Advisors Inc.
Webroot,JEC Technologies Group,None,ACT-00236854,21137,JEC Technologies Group
Webroot,KOSHSOLUTIONS,None,ACT-00246666,22718,Kosh Solutions
Webroot,Mino IT Managed Services,,ACT-00188612,,Mino IT Managed Services Pty Ltd
Webroot,Gordon Flesch Company,,ACT-00238028,10330,Elevity IT
Webroot,Pact IT Solutions,,ACT-00121162,17892,PACT IT Solutions
Webroot,ARCHER,None,ACT-00276748,27390,"Archer Integration, LLC"
Webroot,Capital Business Machines,None,ACT-00110859,26053,Capital Business Machines
Webroot,Complete Network Integration,None,ACT-00179480,20978,Complete Network Integration
Webroot,Computec Computers,None,ACT-00188143,17191,Computec Computers
Webroot,General Informatics,None,ACT-00243016,251,"General Informatics, LLC."
Webroot,GREGORYMICA,None,ACT-00241395,16105,Gregory Micallef Associates Ltd
Webroot,ONTECH,None,ACT-00188446,11579,Ontech Systems Inc.
Webroot,REPEAT,None,ACT-00155233,18589,"Repeat Business Systems, Inc"
Webroot,Servcom USA LLC,None,ACT-00019114,5194,Servcom USA
Webroot,"TRUSTit, LLC",None,ACT-00199982,23611,"TRUSTit, LLC"
Webroot,CMIT Solutions of the Outer Banks,CMIT Headquarters,ACT-00245652,14788,CMIT Solutions of Currituck
Webroot,Computer Systems Support & Design,None,ACT-00098324,8666,Computer Systems Support Design
Webroot,Five Rivers IT,None,ACT-00151042,19214,Five Rivers IT
Webroot,H&S Computers,None,ACT-00196636,9104,H&S Computer Consulting
Webroot,Infinit Technology Solutions,None,ACT-00179021,21098,Infinit Technology Solutions
Webroot,IT Goat,None,ACT-00246669,None,IT GOAT
Webroot,Just Fix It,None,ACT-00140348,None,Just Fix It
Webroot,MCLANE INTEL,None,ACT-00132829,30078,McLane Intelligent Solutions
Webroot,PARKERTECHGROUP Inc,None,ACT-00175091,32186,ParkerTechGroup
Webroot,Rutter Networking Technologies,None,ACT-00234941,32260,Rutter Networking Technologies Inc
Webroot,CMIT Solutions of Denver,,ACT-00174754,,CMIT Headquarters
Webroot,WORLDSYNERGY,None,ACT-00159769,27980,World Synergy
Webroot,Steel River Techs,,ACT-00053819,9066,Steel River Techs
Webroot,Ability Technologies,,ACT-00048169,22952,Ability Technologies
Webroot,ITWiser LLP,,ACT-00228667,,ITWiser LLP
Webroot,CONSILIEN LLC,,ACT-00066638,1978,Consilien LLC
Webroot,DEFENSE7,None,ACT-00431428,30901,Defense7 Technical Group
Webroot,Frank Miller Lumber Company,"Harmonity Technologies, LLC",ACT-00245876,None,Frank Miller Lumber Company
Webroot,"Tolar Systems, INC",None,ACT-00237414,None,tolar
Webroot,Pure Technology /1,Ingram Micro,ACT-00151751,24338,None
Webroot,CTSNS,None,ACT-00099557,2063,Computer Troubleshooters - North Scottsdale
Webroot,Leonard Designs,,ACT-00075702,5932,Leonard Designs
Webroot,Computer Works DFW,None,ACT-00038263,5689,Computer Works DFW
Webroot,Expert Turnkey IT Support,,ACT-00213610,24213,Expert Turnkey IT Support
Webroot,ANALYTICSCOMP,None,ACT-00170658,24808,"Analytics Computer Information Systems, Inc."
Webroot,SHINERTECHNOLOGIES,None,ACT-00020835,24192,SineTech
Webroot,Micro Computer Consulting Inc.,TD Synnex Canada,ACT-00239637,,Micro Computer Consulting Inc.
Webroot,Professional Business Systems,,ACT-00053798,,Professional Computer Assoc
Webroot,KINGWOOD,None,ACT-00050530,15313,Kingwood IT
Webroot,VALLEYTEL,None,ACT-00177034,24955,Valley Tel Service Inc
Webroot,Zenzero Solutions Ltd (Neuways),None,ACT-00048607,25272,Zenzero Solutions Ltd (Neuways)
Webroot,Ashton B LLC dba TECH-NIQUES,,ACT-00232854,10428,Ashton B LLC
Webroot,Ahead Network Techs,,ACT-00050556,15252,Ahead Network Techs
Webroot,CMIT Solutions of Manhattan Murray Hill,CMIT Headquarters,ACT-00245669,5138,CMIT Solutions of Manhattan Murray Hill
Webroot,Archdiocese Of Seattle,None,ACT-00441105,31649,Archdiocese Of Seattle
Webroot,CMITANAHW,CMIT Headquarters,ACT-00240781,18151,CMIT Solutions of Anaheim West
Webroot,Computer Troubleshooters of St Charles,None,ACT-00005252,11223,Computer Troubleshooters - St. Charles
Webroot,H&BCOMM,None,ACT-00269180,24037,H & B Communications
Webroot,"Saltmarsh, Cleaveland & Gund",None,ACT-00188743,25344,"Saltmarsh, Cleaveland & Gund"
Webroot,THERMAGLASS,None,ACT-00317369,27944,Therma-Glass
Webroot,"ArielMIS, Inc.",None,ACT-00215694,None,"ArielMIS, Inc."
Webroot,Solutions 4 IT,,ACT-00243511,16849,Solutions 4 IT
Webroot,Dina Plasencia,None,ACT-00033107,None,DivergeIT
Webroot,QCI,,ACT-00146544,1602,QCI of Des Moines
Webroot,Marcum Technology MSP,None,ACT-00159243,25091,Marcum Technology
Webroot,The Cornerstone Professional Group LLC,,ACT-00218008,2841,The Cornerstone Professional Group
Webroot,NUVIOIT,None,ACT-00442237,31783,nuvioIT LLC
Webroot,FOUNDERSFCU,None,ACT-00257034,27653,Founders Innovative Technology (FIT)
Webroot,JABITPC,None,ACT-00052166,30730,Jab IT PC
Webroot,Confluent LLC,None,ACT-00050142,9901,Confluent
Webroot,COSO Media,None,ACT-00125687,26800,COSO Media
Webroot,Loyal IT Solutions,None,ACT-00200515,21116,Loyal IT Solutions
Webroot,Pittsburgh Networks,Ingram Micro,ACT-00153478,None,Pittsburgh Networks
Webroot,Kemlyn Consultants Ltd,,ACT-00264590,22591,Kemlyn Consultants Ltd
Webroot,In-Telecom Consulting,,ACT-00246692,,In-Telecom
Webroot,IDwellings DBA Bevlin,None,ACT-00039188,32943,IDwellings DBA Bevlin
Webroot,FitNetworks,,ACT-00084387,21548,FitNetworks
Webroot,TRUSTEDTECH,None,ACT-00184844,29560,"Trusted Technologies, LLC"
Webroot,MP-responseit,None,ACT-00139476,29289,ResponseIT
Webroot,Digicentric Inc,None,ACT-00116314,27017,Digicentric Inc.
Webroot,MORGANBIRGE,None,ACT-00175935,20339,Morgan Birge & Associates
Webroot,Little Big Tech Ltd,None,ACT-00264994,500000445,Little Big Tech Ltd.
Webroot,"Welch & Company, Inc.",,ACT-00235049,,welchco
Webroot,Coastal Virginia Technologies Inc,None,ACT-00133340,13828,Coastal Virginia Technologies Inc
Webroot,VADA Technologies,,ACT-00112834,5581,vada technologies
Webroot,Link Tech Computer Services,None,ACT-00146005,None,ltcs
Webroot,COMTEL,None,ACT-00125937,24977,Comtel Systems
Webroot,Myrick Technologies LLC,None,ACT-00090757,20098,Myrick Technologies LLC
Webroot,"Moebius Technology Solutions, Inc",None,ACT-00036796,None,MoebiusTech
Webroot,JRSRLLC,None,ACT-00137045,30616,James River Solution Repository LLC
Webroot,silver storm solutions,,ACT-00009434,,Silver Storm Solutions
Webroot,FEC,None,ACT-00113852,7735,First Equipment Company
Webroot,TECHNICALFRAMEWORK,None,ACT-00125317,22880,Technical Framework
Webroot,"Smart Image Systems, Inc.",,ACT-00235216,,Smart Start Consulting
Webroot,NTECHNET,None,ACT-00037838,21328,New Technology Networks
Webroot,Eastern technology Solutions,,ACT-00141332,,Eastern Independent Telecommunications Ltd
Webroot,Accent Imaging,None,ACT-00098127,11869,Accent Imaging
Webroot,"NewQuest IT Solutions, LLC",None,ACT-00053066,12554,"NewQuest IT Solutions, LLC"
Webroot,OutsourceIT,None,ACT-00073724,None,OutsourceIT
Webroot,Electronic Business Systems UK,None,ACT-00157376,500000663,None
Webroot,MAYNARD,None,ACT-00257050,26333,The Maynard Group
Webroot,FIS,None,ACT-00106195,19139,Fully Involved Solutions dba Rocketwise
Webroot,Flovera Development,None,ACT-00223575,None,Flovera Development
Webroot,CORE Business Services,,ACT-00245191,16624,Kelley Create
Webroot,RealPage,None,ACT-00137227,22691,RealPage
Webroot,"Superior Steel, Inc",None,ACT-00288311,27664,None
Webroot,WIREDDIRECT,None,ACT-00246822,23200,Wired Direct
Webroot,"iTeam Technology Associates, LLC",,ACT-00104435,17903,"iTeam Technology Associates, LLC"
Webroot,Robokopp Technologies Corp.RTC Managed Services,None,ACT-00055050,15798,Robokopp Technologies Corp.RTC Managed Services
Webroot,CyberMedDr,None,ACT-00048128,31908,CyberMedDr
Webroot,PCCL,None,ACT-00172248,3364,Proactive Computer Care LLC
Webroot,EmergingTel,,ACT-00267082,,EmergingTel
Webroot,iThinkTech Technology Group,None,ACT-00046842,16053,iThinkTech Technology Group
Webroot,CMITCURRITUCK,CMIT Headquarters,ACT-00245652,14788,CMIT Solutions of Currituck
Webroot,Equity Networks Ltd,,ACT-00002814,500000669,Equity Networks Ltd
Webroot,BTS,None,ACT-00334745,28188,BTS Solutions
Webroot,CNE,None,ACT-00114199,16779,CNE
Webroot,Lane & Hicks Computer Consulting,,ACT-00065724,,lanehicks
Webroot,James River Solution Repository LLC,None,ACT-00137045,30616,James River Solution Repository LLC
Webroot,Leading Technology Europe Ltd,,ACT-00061762,25104,Leading Technology Europe Ltd
Webroot,Nightstar Solutions,None,ACT-00242817,9902,Nightstar Solutions
Webroot,DDM Materials,None,ACT-00441114,31501,DDM Materials
Webroot,Ryan MSP,None,ACT-00289509,27212,"Lion Tech Labs, Inc."
Webroot,PROFESSIONALINTEGRATIONS,None,ACT-00175037,24035,"Professional Integrations, LLC"
Webroot,SERVODATASERVICES,None,ACT-00287569,25874,Servodata Services
Webroot,Dimiour,,ACT-00287271,25213,Dimiour
Webroot,Driftwood Hospitality Management,,ACT-00242557,,DriftWood Hotel Management
Webroot,Schumacher Companies,None,ACT-00381593,30606,Schumacher Companies
Webroot,Optel BCS Inc,,ACT-00128688,10883,Optel BCS Inc
Webroot,Alfa Service S.r.l.,ELOVADE Italia S.p.A.,ACT-00047520,,ALFA SERVICE SRL
Webroot,SZS Consulting,None,ACT-00077485,33480,None
Webroot,PANATECH,None,ACT-00228942,19395,Panatech Computer Management
Webroot,"Prosper IT, LLC",None,ACT-00006386,21233,"Prosper IT, LLC"
Webroot,One World Technology,None,ACT-00247547,None,Securafy
Webroot,CommTech Systems Inc.,None,ACT-00055779,16260,Comtech Systems Inc
Webroot,Golpac LLC,None,ACT-00047067,None,GOLPAC LLC
Webroot,JUDGE,None,ACT-00239926,32324,Judge Technology Solutions
Webroot,CASPIANITG,None,ACT-00004198,28416,Caspian IT Group
Webroot,NPC Inc,None,ACT-00137573,20235,NPC Account #20235
Webroot,Capital Techies,None,ACT-00130286,27106,Capital Techies
Webroot,BRITECITY,None,ACT-00204994,18632,BriteCity
Webroot,CMITROA,CMIT Headquarters,ACT-00267385,23405,CMIT Solutions of Roanoke
Webroot,"Infinite Concepts, Inc.",None,ACT-00064084,None,Wise Solutions Inc.
Webroot,Streets,None,ACT-00112702,None,Streets
Webroot,iConvergence,,ACT-00220669,,"iConvergence, Inc."
Webroot,TECHPARTNERSHAWAII,None,ACT-00235100,21316,Tech Partners Hawaii
Webroot,Digicom Healthcare Solutions,None,ACT-00121831,None,Digicom Technology Solutions
Webroot,Edge7 Networks,None,ACT-00267925,None,None
Webroot,RUSHAB,None,None,None,RUSHAB
Webroot,"Complete Network Management, Inc.",None,ACT-00245051,None,"Complete Network Management, Inc."
Webroot,"Adam D Technology, LLC",None,ACT-00110825,14234,Adam D Technology LLC
Webroot,Uncommon Solutions Inc,None,ACT-00204756,26754,Uncommon Solutions Inc
Webroot,The Phone Experts Communications,,ACT-00233768,27025,"The Phone Experts Communications, Ltd."
Webroot,South-Western City School District,None,ACT-00253269,28817,South-Western City School District
Webroot,Aindale BMS,None,ACT-00076441,16097,Aindale Business Management Services Ltd
Webroot,AERIESLLC,None,ACT-00457916,32459,Pacific Allied Products
Webroot,Howell's Motor Freight,None,ACT-00361263,28845,Howells Motor
Webroot,"Charles IT, LLC",None,ACT-00167031,9263,Charles IT
Webroot,CMITSILICONV,CMIT Headquarters,ACT-00240755,5076,CMIT Solutions of SW Silicon Valley
Webroot,Xydom Technologies Ltd.,Ingram Micro Canada,ACT-00229508,,Xydom Technologies Ltd.
Webroot,ZBRELLA Technology Consulting,,ACT-00236582,2630,ZBRELLA
Webroot,PROLINKSYSTEMS,None,ACT-00111117,22903,Pro Link Systems
Webroot,Network Business Systems,,ACT-00069911,,GCI Communication Corp
Webroot,CompRite Inc,None,ACT-00083758,None,CompRite Inc
Webroot,Art of Technology LLC,,ACT-00198427,14498,Art of Technology LLC
Webroot,Capital Business Systems,,ACT-00083764,15056,Capital Business Systems
Webroot,Resolute Consulting Group,,ACT-00181531,,Resolute Consulting Group
Webroot,Right Click Computer Solutions,,ACT-00025578,12131,Right Click Computer Solutions
Webroot,PoseidonTech,,ACT-00098315,18137,Poseidon Tech Ltd
Webroot,Flow Telecom,None,ACT-00146525,19719,Ollesso LTD
Webroot,KAMRANCULINEX,None,ACT-00364291,30027,Kamran Culinex LLC
Webroot,LP Techs LLC,None,ACT-00317711,27992,None
Webroot,SECUREITNETWORKS,None,ACT-00025095,24779,Secure I.T. Networks
Webroot,SYSCOMCONSULTING,None,ACT-00449232,31866,SYSCOMCONSULTING
Webroot,"The Sewell Family of Companies, Inc.",None,ACT-00365300,29752,Legado Systems
Webroot,Xydom Technologies Ltd.,Ingram Micro Canada,ACT-00229508,None,Xydom Technologies Ltd.
Webroot,Metrix,,ACT-00265102,22836,Metrix
Webroot,Dovie Consulting,,ACT-00186055,,Dovie Consulting
Webroot,Allied Technology Group LLC,None,ACT-00073163,32788,"Allied Technology Group, LLC"
Webroot,CBM,None,ACT-00110859,26053,Capital Business Machines
Webroot,CONDUITRESOURCES,None,ACT-00262899,31971,"Conduit Resources, Inc"
Webroot,MP-onsitegeeks,None,ACT-00134178,25970,OnSite Geeks Limited
Webroot,MyConnectSolutions,None,ACT-00151729,21528,MyConnectSolutions Inc
Webroot,Pivit Strategy,None,ACT-00265570,24559,Pivit Strategy
Webroot,LanSource Incorporated,None,ACT-00246678,21055,LANSource Incorporated
Webroot,Rock Solid Computer Services,None,ACT-00143675,None,Rock Solid Computer Services
Webroot,Mercury Communications Services of San Antonio,,ACT-00269729,,Mercury Communications Services of San Antonio
Webroot,ROMETEK,,ACT-00059702,,ROMETEK
Webroot,Eanyware Solutions Corp,,ACT-00000312,4840,eAnyWare Solutions Corp
Webroot,JEC Technologies Group,,ACT-00236854,21137,JEC Technologies Group
Webroot,Citadel Blue,None,ACT-00178951,3961,Citadel Blue
Webroot,Empire Technology Partners,None,ACT-00336715,30187,Empire Technology Partner
Webroot,Networking Denver Computer Solutions LLC,None,ACT-00075755,28130,Aspen Tech Team LLC
Webroot,Rojoli Technologies,None,ACT-00072875,None,rojoli
Webroot,"SoCal Smarthomes, LLC",None,ACT-00075315,16750,"SoCal Smarthomes, LLC"
Webroot,SPRINGINTELLECT,None,ACT-00288425,26320,Spring Intellect
Webroot,UPENASYSTEMS,None,ACT-00023758,30699,Upena Systems
Webroot,Leap Consulting,,ACT-00197297,,Leap Consulting
Webroot,Lincoln Charter Schools,,ACT-00033055,,Lincoln Charter Schools
Webroot,"DNA Information System Solutions, LLC",,ACT-00276339,,"DNA IS Solutions, LLC"
Webroot,Intranet Technica,,ACT-00195738,,Intranet Technica
Webroot,Advanced Technology Group,None,ACT-00032568,None,Advanced Technology Group
Webroot,Archon IT Services Ltd,None,ACT-00275763,27257,Archon IT Services Ltd
Webroot,CLOUDMATTERS,None,ACT-00000005,500000772,CloudMatters IT Solutions LTD
Webroot,ContinuumCloud,None,ACT-00168250,14617,EDM Automation
Webroot,Creative One,None,ACT-00296735,27668,Creative One
Webroot,Decision Logic,None,ACT-00175613,9481,Decision Logic
Webroot,Lane Technology Group,None,ACT-00107999,23535,N8carr
Webroot,MCMTS,None,ACT-00188394,23916,Cherry Bekaert Advisory LLC
Webroot,Netgear,None,ACT-00240390,15765,Netgear
Webroot,RJ2TECH,None,ACT-00027703,21362,RJ2 Technologies
Webroot,Sm@rt Computers,None,ACT-00236948,None,Sm@rt Computers
Webroot,Sol Schwartz & Assoc,None,ACT-00136570,31491,Sol Schwartz & Assoc
Webroot,TECHNOLOGYSANDBOX,None,ACT-00293325,31324,Technology Sandbox
Webroot,Avanti,,ACT-00004273,21248,Avanti Technologies
Webroot,Digital Dynamics LLC,,ACT-00155836,,Digital Dynamics LLC
Webroot,AccordIT,,ACT-00129650,17232,Egnite IT
Webroot,Xyber Solutions,,ACT-00020657,,Xyber Solutions Pty
Webroot,ASHE,None,ACT-00186392,26211,Ashe Cosgrove Corp
Webroot,CyberGuardian22,None,ACT-00317994,28084,CyberGuardian22
Webroot,KELTYIMGMT,None,ACT-00063902,12557,Kelty Business Solutions.
Webroot,MINDCREEK,None,ACT-00291480,26875,Mindcreek
Webroot,R&R Consultants,None,ACT-00095666,18076,R&R Consultants
Webroot,Oaktree IT Solutions,None,ACT-00297074,None,Oaktree IT Solutions
Webroot,REM Cyber Compliance Solutions,None,ACT-00247372,21559,REM Cyber Compliance Solutions
Webroot,Sabre Systems UK Ltd,None,ACT-00013849,26532,None
Webroot,SBSTX,SEC through SBS (SBS HQ MITS),ACT-00245303,17375,Sharp Business Systems of Dallas
Webroot,TEKNABYTE,None,ACT-00158923,27471,Teknabyte Consulting
Webroot,"Webroot, Inc.",None,ACT-00042351,13296,Webroot Inc.
Webroot,Lawders Networks,,ACT-00264551,,Gemini Computer Solutions
Webroot,InCare Technologies,,ACT-00052548,,InCare Technologies
Webroot,ACSSERVICES,None,ACT-00140320,20785,"ACS Services, Inc"
Webroot,Avant Garde MSP,None,ACT-00242553,None,Avant Garde MSP
Webroot,Beheerd nl BV,None,ACT-00068934,500000209,Beheerd nl BV
Webroot,BTS Solutions,None,ACT-00334745,28188,BTS Solutions
Webroot,CMITNorCharConcord,CMIT Headquarters,ACT-00240758,17948,CMIT Solutions of North Charlotte and Concord
Webroot,"Computerease Group, Inc",None,ACT-00234165,11070,"Computerease Group, Inc."
Webroot,ComputersInTheCityLimited,None,ACT-00059823,17373,Computers in the City Limited
Webroot,Deployed Technologies,None,ACT-00141465,None,Deployed Technologies
Webroot,IVALLEYTECH,None,ACT-00141283,2705,iValley Technology Partners
Webroot,KEYIT,None,ACT-00115616,3453,Key IT Systems
Webroot,NXCHOLDINGS,None,ACT-00286715,25232,"NXC Holdings, LLC"
Webroot,PERCOM,None,ACT-00237939,500000966,PerCom Automatisering B.V.
Webroot,Net Tech Integration,None,ACT-00296807,31850,Net Tech Integration
Webroot,STRATUSCONCEPT,None,ACT-00112807,32600,"Stratus Concept, LLC"
Webroot,VCS,None,ACT-00288922,26323,VCS
Webroot,Granite Information Technology LLC,,ACT-00114156,13113,"Granite Information Technology, LLC"
Webroot,Resolve Information Technology,,ACT-00039342,17589,Resolve Information Technology Ltd
Webroot,Barcom Technology Solutions,,ACT-00017334,,Barcom
Webroot,Proactive Network Services,,ACT-00061294,16964,Proactive Network Services
Webroot,Complete Network Integration,,ACT-00179480,20978,Complete Network Integration
Webroot,EPXTechnical,,ACT-00183084,18562,EPX Ltd
Webroot,ABCNETWORKSOL,None,ACT-00235223,14809,A Better Choice Network Solutions
Webroot,Bergen IT llc,None,ACT-00096372,16627,"Bergen IT, LLC"
Webroot,"BOSS Business Systems, Inc.",None,ACT-00083898,17186,"Boss Business Systems, Inc."
Webroot,Business Communication Solutions,None,ACT-00092099,23355,Nguyen Solutions LLC
Webroot,COASTALTECHPROS,None,ACT-00358178,28569,Coastal Tech Pros
Webroot,COMPU-NET SYSTEMS,None,ACT-00057592,24311,Compu-Net Systems
Webroot,Itek,None,ACT-00040282,15016,Itek Systems Management Group
Webroot,Knowing Technologies,None,ACT-00057589,30807,None
Webroot,North Country Business Products,None,ACT-00235743,22699,North Country Business Products
Webroot,BLUESHIFT,None,ACT-00148870,30033,Blueshift Computer Technology Inc.
Webroot,KBMF,None,ACT-00260864,23842,Kingsburg Media Foundation
Webroot,REDWAVEIT,None,ACT-00072903,32243,"RedWave Technology Group, LLC"
Webroot,RIVER-RUN-COMPUTERS,None,ACT-00146706,24840,River Run Computers
Webroot,STRUCTURED,None,ACT-00136094,19616,"Structured Communication Systems, Inc."
Webroot,Towner Communications,None,ACT-00249572,None,Towner Communications
Webroot,U.S. Computer Connection,None,ACT-00169700,None,USCC
Webroot,emeademosr,,ACT-00282545,22735,emeademosr
Webroot,Windward Networks,,ACT-00133087,,windward
Webroot,AZTECHGROUP,None,ACT-00147327,32827,Aztech Consulting Group
Webroot,"IT Kauai, Inc.",None,ACT-00033691,26895,"IT Kauai, Inc."
Webroot,KRUEGER,None,ACT-00140142,25287,Krueger Communications
Webroot,PCS Medical Solutions,None,ACT-00120399,28284,PCS Medical Solutions
Webroot,CMIT Solutions of Metrolina,CMIT Headquarters,ACT-00245627,354,CMIT Solutions of South Charlotte
Webroot,CMIT Solutions of Clear Lake,CMIT Headquarters,ACT-00240769,20207,CMIT Solutions of Clear Lake
Webroot,Teleco Cloud Services,,ACT-00243703,16124,Teleco Cloud Services
Webroot,Computer Troubleshooters Twinsburg,,ACT-00033999,8541,Computer Troubleshooters - Twinsburg
Webroot,Adfranse Automatisering B V,None,ACT-00259372,500000596,None
Webroot,COMMUNITYIT,None,ACT-00239332,2492,Community IT Innovators
Webroot,MAGMAG,None,ACT-00643401,33317,Magnum Magnetics
Webroot,NETMEDIASOL,None,ACT-00064266,20736,NetMedia Solutions
Webroot,RKD Computers,None,ACT-00090780,15684,RKD Computers
Webroot,SolveIT Managed Services,None,ACT-00291430,32268,SolveIT Managed Services
Webroot,VOSOLUTIONS,None,ACT-00207420,24108,Valley Office Solutions
Webroot,Wallace Telecommunications Inc.,None,ACT-00458495,32517,Wallace Telecommunications Inc.
Webroot,Leverage IT Consulting,,ACT-00084815,,Leverage IT Consulting
Webroot,Clear Perceptions Graphics Inc,,ACT-00199674,10115,Clear Perceptions Graphics Inc
Webroot,Tradition Companies,,ACT-00188255,,Tradition Technology
Webroot,Premier Communications,,ACT-00224908,23889,Premier Network Solutions
