VENDOR,VENDOR_PRODUCT,VENDOR_SKU,CW_SKU,SKU_MATCH_KEY,MAPPING_NOTES,CONTRACT_COST_RATE,CW_RETAIL_RATE
Acronis,SPDAMSENS,SPDAMSENS,ACB-USD-M00-TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SVEAMSENS,SVEAMSENS,SVEAMSENS / 3PARTYONPREMHOSTEDDR,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SVEAMSENS,SVEAMSENS,SVEAMSENS,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SP5AMSENS,SP5AMSENS,M2M-APP-SA-SP5AMSENS,SP5AMSENS,Zuora PRODUCT_SKU maps to vendor code SP5AMSENS,0.0113,
Acronis,SPD5MSENS,SPD5MSENS,APP-SA-SPD5MSENS,SPD5MSENS,Zuora PRODUCT_SKU maps to vendor code SPD5MSENS,7.06,
Acronis,SPBAMSENS,SPBAMSENS,TBBUHYBRID,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SCVAMSENS,SCVAMSENS,SCVAMSENS,SCVAMSENS,Zuora PRODUCT_SKU maps to vendor code SCVAMSENS,,
Acronis,SQYAMSENS,SQYAMSENS,BB-ACRONIS-ADV-PROTECTION-BUNDLE,SQYAMSENS,"ADV-PROTECTION + ""1 compute point"" -> SQYAMSENS",0.0275,
Acronis,SQYAMSENS,SQYAMSENS,M2M-APP-BC-SQYAMSENS,SQYAMSENS,Zuora PRODUCT_SKU maps to vendor code SQYAMSENS,0.0275,
Acronis,SPEAMSENS,SPEAMSENS,ACB-EUD-M00-TASPEAMSEN,SPEAMSENS,Zuora PRODUCT_SKU maps to vendor code SPEAMSENS,10.3731,
Acronis,SRIAMSENS,SRIAMSENS,ACB-UKD-M00-TASRIAMSEN,SRIAMSENS,Zuora PRODUCT_SKU maps to vendor code SRIAMSENS,0.1725,
Acronis,SPDAMSENS,SPDAMSENS,ACB-EUD-M00-TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SVEAMSENS,SVEAMSENS,ACB-UKD-M00-TASVEAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SRMAMSENS,SRMAMSENS,SRMAMSENS,SRMAMSENS,Zuora PRODUCT_SKU maps to vendor code SRMAMSENS,0.6674,
Acronis,SPDAMSENS,SPDAMSENS,APP-BC-SPDAMSENS,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SPBAMSENS,SPBAMSENS,ACRONISCLOUDHOSTSTND,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SO4AMSENS,SO4AMSENS,BB-ACRONIS-ADV-PROTECTION-BUNDLE,SO4AMSENS,"ADV-PROTECTION + ""Advanced Email Security / Perception Point"" -> SO4AMSENS",1.3348,
Acronis,SPBAMSENS,SPBAMSENS,3PARTYONPREMCLOUDCAP,SPBAMSENS,Zuora PRODUCT_SKU maps to vendor code SPBAMSENS,0.0545,
Acronis,SP3AMSENS,SP3AMSENS,SP3AMSENS PER GB,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SPDAMSENS,SPDAMSENS,TASPDAMSEN,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SRHAMSENS,SRHAMSENS,TASRHAMSEN,SRHAMSENS,Zuora PRODUCT_SKU maps to vendor code SRHAMSENS,0.7313,
Acronis,SVEAMSENS,SVEAMSENS,LEGACYSKUTASPBAMSEN,SVEAMSENS,Zuora PRODUCT_SKU maps to vendor code SVEAMSENS,0.0272,
Acronis,SP3AMSENS,SP3AMSENS,ACB-CAD-M00-TASP3AMSEN,SP3AMSENS,Zuora PRODUCT_SKU maps to vendor code SP3AMSENS,0.0646,
Acronis,SO4AMSENS,SO4AMSENS,SO4AMSENS,SO4AMSENS,Zuora PRODUCT_SKU maps to vendor code SO4AMSENS,1.3348,
Acronis,SPDAMSENS,SPDAMSENS,SPDAMSENSOverage,SPDAMSENS,Zuora PRODUCT_SKU maps to vendor code SPDAMSENS,0.0148,
Acronis,SUVAMSENS,SUVAMSENS,TASUVAMSEN,SUVAMSENS,Zuora PRODUCT_SKU maps to vendor code SUVAMSENS,0.0149,
Acronis,SP4BMSENS,SP4BMSENS,SP4BMSENS / 3PARTYONPREMSP4BMSE1,SP4BMSENS,Zuora PRODUCT_SKU maps to vendor code SP4BMSENS,0.0264,
Acronis,SRJAMSENS,SRJAMSENS,M2M-APP-BC-SRJAMSENS,SRJAMSENS,Zuora PRODUCT_SKU maps to vendor code SRJAMSENS,1.1502,
Auvik,Auvik ANM - Full Performance - Committed,Auvik ANM - Full Performance - Committed,AUVIK-PRM-ANM-NEW-BUSSINESS,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-40 Auvik Essentials -- Committed,EPRM-ANM-40 Auvik Essentials,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,ConnectWise RMM Networks Package MSP 500 (Usage)Performance,ConnectWise RMM Networks Package MSP 500 (Usage)Performance,CULCSAAS100711P00500,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-750 Auvik Essentials -- Overage,EPRM-ANM-750 Auvik Essentials,CULCSAS10072101M0750,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.76,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,CWAN M-0,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,"Auvik Essentials NMM, 1000+","Auvik Essentials NMM, 1000+",CWANNMM7,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,EPRM-ANM-175 Auvik Essentials -- Overage,EPRM-ANM-175 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,7.56,
Auvik,"Auvik AMN - Performance AddOn - Committed, 100-174 Tier","Auvik AMN - Performance AddOn - Committed, 100-174 Tier",AVADDON100,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-2 Additional Billable Devices,COANM-2 Additional Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,EPRM-ANM-750 Auvik Essentials -- Committed,EPRM-ANM-750 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.76,
Auvik,PARM-ANM-100 Auvik Performance Add On,PARM-ANM-100 Auvik Performance Add On,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.77,
Auvik,COANM-3 Additional Performance Add-Ons,COANM-3 Additional Performance Add-Ons,CULCSAAS100709P00175,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.48,
Auvik,EPRM-ANM-175 Auvik Essentials -- Overage,EPRM-ANM-175 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,7.56,
Auvik,ANM Essentials - Evergreen,ANM Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ConnectWise Command Networks Package MSP 10 (Usage)AdditionalCharge -- Overage,ConnectWise Command Networks Package MSP 10 (Usage)AdditionalCharge -- Overage,CULCSAAS100706P00010,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-250 Auvik Essentials -- Committed,ERM-ANM-250 Auvik Essentials,CWANNMM4,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,ERM-ANM-10 Auvik Essentials -- Committed,ERM-ANM-10 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,Overage - ANM Essentials Evergreen,ANM Essentials,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,PRM-ANM-10 Auvik Performance -- Committed,PRM-ANM-10 Auvik Performance -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,17.5,
Auvik,EPRM-ANM-100 Auvik Essentials -- Overage,EPRM-ANM-100 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,8.4,
Auvik,ERM-ANM-40 Auvik Essentials -- Committed,ERM-ANM-40 Auvik Essentials,CWANNMM1,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,EPRM-ANM-40 Auvik Essentials -- Overage,EPRM-ANM-40 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,PRM-ANM-250 Auvik Performance -- Committed,PRM-ANM-250 Auvik Performance -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,8.45,
Auvik,ConnectWise Command Networks Package MSP 10 (Usage)Performance,ConnectWise Command Networks Package MSP 10 (Usage)Performance,CULCSAAS100706P00010,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik ASM - Standard - Committed -- Proration,Auvik ASM - Standard - Committed -- Proration,CW-AUVIK-MRM-ASM,AUVIK_CW_ASM,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-10 Auvik Performance Add On -- Overage,PARM-ANM-10 Auvik Performance Add On -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,8.0,
Auvik,Auvik Essentials -- Proration,Auvik Essentials -- Proration,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,"Auvik Essentials NMM, 40-99 Tier","Auvik Essentials NMM, 40-99 Tier",CWANNMM1,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise RMM Networks Package MSP 500 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 500 (Usage)AdditionalCharge -- Overage,CULCSAAS100711P00500,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-10 Auvik Performance Add On,PARM-ANM-10 Auvik Performance Add On,CULCSAAS100706P00010,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,7.0,
Auvik,PARM-ANM-250 Auvik Performance Add On -- Overage,PARM-ANM-250 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,3.5,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CWAN M-0,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ANM Essentials - Evergreen,ANM Essentials - Evergreen,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,9.36,
Auvik,CWANM-3 Committed Performance Add-Ons,CWANM-3 Committed Performance Add-Ons,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.06,
Auvik,PRM-ANM-40 Auvik Performance -- Committed,PRM-ANM-40 Auvik Performance -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,15.44,
Auvik,"Auvik Essentials NMM, 500-749 Tier","Auvik Essentials NMM, 500-749 Tier",CWANNMM5,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise RMM Networks Package MSP 1000 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 1000 (Usage)AdditionalCharge -- Overage,CULCSAAS100713P10000,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Overage - Auvik SaaS Management Evergreen,Auvik SaaS Management,,AUVIK_CMS_ASM,AUVIK_MAPPING_WORKBOOK,,
Auvik,CWANM-5 Committed Billable Devices,CWANM-5 Committed Billable Devices,AVNMM500,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.15,
Auvik,ANM Essentials,ANM Essentials,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,CWANM-2 Additional Billable Devices,CWANM-2 Additional Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,8.4,
Auvik,PARM-ANM-75 Auvik Performance Add On -- Overage,PARM-ANM-75 Auvik Performance Add On -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,5.88,
Auvik,CWANM-2 Additional Billable Devices,CWANM-2 Additional Billable Devices,CWANNMM2,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,8.4,
Auvik,Overage - ANM Essentials,ANM Essentials,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,"Auvik NTWK Monitoring and Mgmt, 40-99 Tier -- Proration","Auvik NTWK Monitoring and Mgmt, 40-99 Tier -- Proration",CWAN M-1,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,CWANM-0 Committed Billable Devices,CWANM-0 Committed Billable Devices,CWANNMM0,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,EPRM-ANM-1000 Auvik Essentials -- Overage,EPRM-ANM-1000 Auvik Essentials,CULCSAS10072201M1000,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.41,
Auvik,CWANM-5 Committed Billable Devices,CWANM-5 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,5.15,
Auvik,EPRM-ANM-250 Auvik Essentials -- Overage,EPRM-ANM-250 Auvik Essentials,3PARTYSAASAUVIKTRFMO,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,6.72,
Auvik,"Auvik AMN - Performance AddOn - Committed, 40-74 Tier","Auvik AMN - Performance AddOn - Committed, 40-74 Tier",AVADDON40,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-3 Committed Billable Devices,COANM-3 Committed Billable Devices,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,PARM-ANM-100 Auvik Performance Add On,PARM-ANM-100 Auvik Performance Add On,,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK | Generated from AUVIK_USAGE product text,4.77,
Auvik,ConnectWise RMM Networks Package MSP 500 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 500 (Recurring)Fixed Price,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise RMM Networks Package MSP 40 (Usage)AdditionalCharge -- Overage,ConnectWise RMM Networks Package MSP 40 (Usage)AdditionalCharge -- Overage,CULCSAAS100707P00040,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik SaaS Management,Auvik SaaS Management,SRM-SAM-MSP,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK,1.58,
Auvik,ERM-ANM-1000 Auvik Essentials -- Overage,ERM-ANM-1000 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,4.2,
Auvik,EPRM-ANM-40 Auvik Essentials -- Committed,EPRM-ANM-40 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,9.19,
Auvik,"Auvik Essentials NMM, 1000+ -- Proration","Auvik Essentials NMM, 1000+ -- Proration",CWANNMM7,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,ERM-ANM-40 Auvik Essentials -- Overage,ERM-ANM-40 Auvik Essentials -- Overage,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,9.19,
Auvik,EPRM-ANM-250 Auvik Essentials -- Committed,EPRM-ANM-250 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,6.4,
Auvik,COANM-5 Committed Billable Devices,COANM-5 Committed Billable Devices,CULCSAS10072601M0500,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.025,
Auvik,Auvik Transfer - Essentials Annual,Auvik Transfer - Essentials Annual,3RDPARTYSAASAUVIKTRF,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-75 Auvik Performance Add On -- Overage,PARM-ANM-75 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,SRM - ASM - MSP - Overage,SRM - ASM - MSP - Overage,,AUVIK_CMS_ASM,Generated from AUVIK_USAGE product text,1.05,
Auvik,PRM-ANM-500 Auvik Performance -- Overage,PRM-ANM-500 Auvik Performance,CULCSAAS100711P00500,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,7.095,
Auvik,Overage - ANM Essentials,ANM Essentials,CULCSAS10072101M0750,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,ConnectWise RMM Networks Package MSP 100 (Usage)Performance,ConnectWise RMM Networks Package MSP 100 (Usage)Performance,CULCSAAS100708P00100,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,CWANM-2 Committed Billable Devices,CWANM-2 Committed Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,7.175,
Auvik,EPRM-ANM-250 Auvik Essentials -- Overage,EPRM-ANM-250 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,6.72,
Auvik,PARM-ANM-250 Auvik Performance Add On -- Overage,PARM-ANM-250 Auvik Performance Add On,CULCSAAS100710P00250,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,3.5,
Auvik,EPRM-ANM-40 Auvik Essentials -- Committed,EPRM-ANM-40 Auvik Essentials,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,Usage - Billable Devices,Usage - Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,EPRM-ANM-750 Auvik Essentials -- Overage,EPRM-ANM-750 Auvik Essentials -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,4.76,
Auvik,Free of Charge,Free of Charge,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,,
Auvik,PRM-ANM-250 Auvik Performance -- Committed,PRM-ANM-250 Auvik Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,8.45,
Auvik,ANM Essentials,ANM Essentials,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,EPRM-ANM-1000 Auvik Essentials -- Committed,EPRM-ANM-1000 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.2,
Auvik,EPRM-ANM-40 Auvik Essentials -- Overage,EPRM-ANM-40 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,9.19,
Auvik,PARM-ANM-10 Auvik Performance Add On,PARM-ANM-10 Auvik Performance Add On,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,7.0,
Auvik,ANM Essentials,ANM Essentials,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.35,
Auvik,COANM-2 Additional Billable Devices,COANM-2 Additional Billable Devices,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAAS100706P00010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ERM-ANM-250 Auvik Essentials -- Committed,ERM-ANM-250 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,5.88,
Auvik,ANM Essentials,ANM Essentials,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,7.35,
Auvik,Auvik SaaS Management - Evergreen,Auvik SaaS Management,CW-AUVIK-MRM-ASM,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK,1.26,
Auvik,Command for Network Package MSP 10 (Recurring)Fixed Price,Command for Network Package MSP 10 (Recurring)Fixed Price,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-4 Additional Performance Add-Ons,COANM-4 Additional Performance Add-Ons,CULCSAAS100708P00100,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,6.0,
Auvik,EPRM-ANM-750 Auvik Essentials -- Committed,EPRM-ANM-750 Auvik Essentials -- Committed,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.76,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CULCSAS10072101M0750,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,PARM-ANM-75 Auvik Performance Add On -- Overage,PARM-ANM-75 Auvik Performance Add On -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,5.88,
Auvik,CWANM-4 Additional Billable Devices,CWANM-4 Additional Billable Devices,AUVIK-ESSENTIALS,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.6,
Auvik,EPRM-ANM-75 Auvik Essentials -- Overage,EPRM-ANM-75 Auvik Essentials -- Overage,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,8.64,
Auvik,PRM-ANM-500 Auvik Performance -- Committed,PRM-ANM-500 Auvik Performance,CULCSAAS100711P00500,AUVIK_CMS_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,7.095,
Auvik,ConnectWise RMM Networks Package MSP 100 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 100 (Recurring)Fixed Price,CULCSAS10071801M0100,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,RM - ASM - 250 - Committed,RM - ASM - 250 - Committed,CW-AUVIK-MRM-ASM,AUVIK_CW_ASM,AUVIK_MAPPING_WORKBOOK,1.05,
Auvik,Usage - Licenses,Usage - Licenses,,AUVIK_CMS_ESSENTIALS,Generated from AUVIK_USAGE product text,10.5,
Auvik,ANM Performance Add-On Evergreen,ANM Performance Add-On Evergreen,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,4.79,
Auvik,Auvik Flow Devices,Auvik Flow Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,,
Auvik,Auvik ANM - Full Performance - Committed -- Proration,Auvik ANM - Full Performance - Committed -- Proration,AUVIK-PRM-ANM-NEW-BUSSINESS,AUVIK_CW_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik NTWK Monitoring and Mgmt,Auvik NTWK Monitoring and Mgmt,3RDPARTYSAASAUVIKMSP,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik SaaS Management - Evergreen,Auvik SaaS Management - Evergreen,,AUVIK_CMS_ASM,Generated from AUVIK_USAGE product text,1.26,
Auvik,CWANM-3 Additional Billable Devices,CWANM-3 Additional Billable Devices,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,6.62,
Auvik,PRM-ANM-250 Auvik Performance -- Overage,PRM-ANM-250 Auvik Performance,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,8.45,
Auvik,ERM-ANM-250 Auvik Essentials -- Overage,ERM-ANM-250 Auvik Essentials,CWANNMM4,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,5.88,
Auvik,ANM Full Performance Evergreen,ANM Full Performance Evergreen,,AUVIK_CW_PERFORMANCE,Generated from AUVIK_USAGE product text,11.4,
Auvik,ANM Essentials - Evergreen,ANM Essentials,CWANNMM2,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.36,
Auvik,ConnectWise RMM Networks Package MSP 40 (Recurring)Fixed Price,ConnectWise RMM Networks Package MSP 40 (Recurring)Fixed Price,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,Auvik 250 Network Monitoring and Management,Auvik 250 Network Monitoring and Management,AVNMM250,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,COANM-3 Committed Billable Devices,COANM-3 Committed Billable Devices,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,10.5,
Auvik,CWANM-2 Committed Billable Devices,CWANM-2 Committed Billable Devices,CWANNMM2,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,7.175,
Auvik,Auvik 40 Network Monitoring and Management,Auvik 40 Network Monitoring and Management,AVNMM40,AUVIK_CW_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
Auvik,PARM-ANM-1000 Auvik Performance Add On -- Overage,PARM-ANM-1000 Auvik Performance Add On -- Overage,,AUVIK_CMS_PERFORMANCE,Generated from AUVIK_USAGE product text,2.02,
Auvik,ERM-ANM-1000 Auvik Essentials -- Committed,ERM-ANM-1000 Auvik Essentials,CWANNMM4,AUVIK_CW_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,4.2,
Auvik,COANM-1 Additional Billable Devices,COANM-1 Additional Billable Devices,CULCSAS10071701M0040,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,9.19,
Auvik,Overage - ANM Essentials,ANM Essentials,CULCSAS10071601M0010,AUVIK_CMS_ESSENTIALS,AUVIK_MAPPING_WORKBOOK,,
Auvik,ANM Performance Add-Ons - Evergreen,ANM Performance Add-Ons,AUVIKPERFORMANCADDON,AUVIK_CW_PERFORMANCE,AUVIK_MAPPING_WORKBOOK,4.99,
Auvik,ERM-ANM-100 Auvik Essentials -- Committed,ERM-ANM-100 Auvik Essentials -- Committed,,AUVIK_CW_ESSENTIALS,Generated from AUVIK_USAGE product text,7.175,
Auvik,ConnectWise Command Networks Package MSP 250 (Usage)Performance,ConnectWise Command Networks Package MSP 250 (Usage)Performance,CULCSAAS100710P00250,AUVIK_CMS_PERFORMANCE,Generated from live Auvik Zuora SKU text,,
Auvik,ConnectWise Command Networks Package MSP 250 (Usage)AdditionalCharge -- Overage,ConnectWise Command Networks Package MSP 250 (Usage)AdditionalCharge -- Overage,CULCSAAS100710P00250,AUVIK_CMS_ESSENTIALS,Generated from live Auvik Zuora SKU text,,
